@relation opinion
@attribute category {positive,negative,neutral,objective}

@attribute polarity real
@data
negative,-0.2785714285714286
negative,0.0
positive,0.16
positive,-0.07777777777777779
positive,-0.25
neutral,0.3333333333333333
positive,0.0
positive,-0.004761904761904763
positive,-0.08333333333333333
neutral,0.0
neutral,0.0
positive,0.7
neutral,0.3
positive,0.0
neutral,-0.3
positive,0.5916666666666667
neutral,0.1
neutral,0.0
positive,0.2857142857142857
negative,-0.15625
positive,0.13636363636363635
positive,0.2548611111111111
objective,0.0
positive,0.41111111111111115
negative,0.0
objective,0.0
objective,0.11249999999999999
positive,0.375
objective,0.20833333333333334
negative,-0.05000000000000002
negative,-0.2
negative,0.0
negative,0.0
positive,-0.4
negative,0.19318181818181818
positive,0.0
negative,-0.012499999999999997
neutral,0.0
objective,0.05
objective,-0.6
positive,0.0
neutral,-0.25
negative,-0.3133333333333333
positive,-0.125
neutral,0.06818181818181818
positive,0.3333333333333333
positive,0.30000000000000004
negative,0.0
negative,0.0
negative,0.6
positive,0.35
neutral,0.0
positive,0.0
positive,0.16
positive,0.0
positive,0.8
neutral,-0.5
objective,0.21212121212121213
positive,0.0
negative,-0.3333333333333333
objective,0.0
positive,0.0
positive,0.0
positive,0.45
positive,0.75
positive,0.75
negative,0.0
positive,0.0
neutral,-0.05
negative,0.075
positive,0.5
negative,-0.6999999999999998
negative,0.0
positive,-0.15000000000000002
positive,0.0
objective,0.25
positive,0.1
objective,0.05
negative,0.0
neutral,0.0
positive,0.2375
positive,0.0
positive,0.5
positive,-0.4
neutral,0.0
positive,0.0
positive,0.25
positive,0.0
positive,0.0
negative,0.2
positive,0.9
positive,0.13636363636363635
positive,-0.024999999999999994
neutral,0.0
negative,-0.13333333333333333
neutral,0.32222222222222224
positive,0.0
negative,0.0
negative,0.2777777777777778
positive,0.0
neutral,0.13636363636363635
objective,0.0
objective,0.0
negative,0.35
positive,0.5
positive,0.5
positive,0.44999999999999996
positive,0.0
neutral,0.2729166666666667
positive,0.5333333333333333
positive,0.30000000000000004
positive,0.6666666666666666
negative,0.0
positive,0.5
objective,0.0
positive,0.16666666666666666
objective,0.5
positive,0.375
neutral,0.7
neutral,0.0
negative,0.5833333333333334
neutral,0.16
positive,-0.25
objective,0.17857142857142858
objective,0.0
objective,-0.4
negative,0.0
negative,0.0
objective,0.0
objective,0.05000000000000002
negative,0.0
neutral,-0.4
objective,0.0
neutral,0.0
negative,0.0
positive,-0.26666666666666666
positive,0.1
positive,0.30000000000000004
positive,0.1
positive,0.16666666666666666
negative,-0.07500000000000001
positive,0.25
positive,0.5
positive,0.4
negative,0.0
negative,0.0
positive,0.1
negative,-0.3
positive,0.525
objective,0.0
negative,-0.4166666666666667
positive,0.25
neutral,0.0
neutral,0.06666666666666667
negative,0.0
positive,-0.13333333333333333
positive,0.06818181818181818
objective,0.0
positive,0.0
positive,0.0
positive,0.22888888888888892
negative,0.021428571428571425
neutral,-0.2
positive,0.15
positive,0.0
negative,0.0
positive,0.35
positive,0.0
neutral,-0.1875
neutral,0.0
negative,0.0
objective,0.0
positive,-0.2
positive,0.2
objective,-0.07777777777777779
positive,-0.15555555555555559
positive,0.40312500000000007
objective,-0.15555555555555559
negative,0.35
negative,-0.5
neutral,0.0
positive,-0.4
positive,0.0
positive,0.26666666666666666
positive,0.6
positive,0.09999999999999999
objective,0.0
positive,-0.13333333333333333
neutral,0.0
objective,-0.4
positive,0.5
positive,0.0
negative,0.13636363636363635
neutral,0.0
neutral,-0.2
neutral,0.0
negative,0.0
negative,0.0
positive,0.55
positive,0.0
positive,-0.05
positive,0.0
objective,-0.125
objective,-0.008333333333333333
negative,0.12142857142857143
positive,0.0
neutral,0.2857142857142857
negative,-1.0
positive,9.25185853854297e-18
positive,0.7
positive,0.375
negative,-0.21428571428571427
neutral,0.13333333333333333
positive,0.7000000000000001
negative,0.3666666666666667
neutral,-0.16666666666666666
neutral,0.0
positive,0.55
positive,0.13333333333333333
positive,0.25
positive,0.033333333333333326
neutral,-0.1111111111111111
neutral,0.0
positive,0.18333333333333335
positive,-0.4
positive,0.12142857142857144
positive,0.5
neutral,-0.3
positive,0.10000000000000002
positive,0.25
positive,0.1
positive,1.0
objective,0.0
neutral,0.0
objective,0.0
positive,0.8
positive,0.7750000000000001
positive,-0.016666666666666666
positive,0.0
objective,0.1
positive,0.0
positive,0.0
negative,0.05277777777777778
positive,0.0
positive,0.5
positive,0.8
negative,-0.2
neutral,0.2833333333333334
positive,0.0
positive,0.0
positive,0.45
positive,0.0
neutral,-0.2
positive,0.45
negative,0.009523809523809526
positive,0.475
positive,0.65
objective,0.2765151515151515
negative,0.0
positive,0.55
positive,0.6
neutral,0.0
objective,0.5
positive,0.5
positive,0.35
positive,-0.16666666666666666
negative,-0.09999999999999999
positive,0.0
positive,0.26249999999999996
positive,0.5
positive,-0.1
positive,0.5
positive,0.0
positive,0.0
negative,-0.03125
positive,0.35000000000000003
objective,0.0
positive,-0.4
neutral,0.0
positive,0.4
negative,-0.12626262626262627
positive,0.4
positive,0.021428571428571436
objective,0.0
positive,0.14583333333333331
positive,0.17500000000000002
positive,0.475
positive,0.0
positive,0.1
positive,0.0
objective,0.0
negative,0.0
positive,0.35
neutral,0.0
objective,0.0
positive,0.0
positive,0.3333333333333333
positive,0.48
positive,0.3190476190476191
positive,0.1875
positive,0.15000000000000002
positive,0.0
positive,0.3611111111111111
positive,0.20625
positive,-0.03472222222222222
negative,0.0
objective,0.0
positive,0.8
positive,0.275
negative,0.0
positive,-0.09999999999999998
positive,0.6000000000000001
positive,0.44999999999999996
positive,0.35
positive,0.5
negative,0.37857142857142856
negative,-0.6999999999999998
positive,0.0
negative,-0.10416666666666667
positive,0.4
positive,0.06111111111111109
objective,-0.14166666666666666
positive,0.03409090909090909
neutral,0.0
positive,-0.5125
positive,0.35
positive,0.19318181818181818
objective,0.16666666666666666
negative,-0.3
objective,0.8
positive,0.04999999999999999
positive,0.8
objective,-0.0625
positive,0.0
neutral,0.0
neutral,0.5333333333333333
neutral,0.0
negative,-0.5
positive,0.35
positive,0.0
positive,0.2857142857142857
positive,0.8
neutral,0.55
neutral,0.7
positive,0.0
positive,0.75
objective,0.0
positive,-0.25
positive,-0.125
positive,0.0
positive,0.3666666666666667
positive,0.4
objective,0.5
objective,0.04545454545454545
negative,0.0
negative,0.0
positive,0.6000000000000001
positive,0.0
positive,0.18333333333333332
negative,-0.2
negative,0.13333333333333333
negative,-0.175
positive,0.2777777777777778
positive,-0.2
positive,-0.30000000000000004
positive,0.0
neutral,0.2833333333333333
positive,0.375
objective,-0.09375
objective,0.0
neutral,-0.125
positive,0.1
objective,0.19374999999999998
objective,0.13636363636363635
positive,-0.2
positive,0.0
positive,-0.018518518518518528
neutral,0.0
negative,0.0
negative,-0.08333333333333333
positive,-0.16666666666666666
neutral,0.2
objective,0.0
positive,0.4666666666666666
negative,-0.4
positive,0.5
neutral,0.0
objective,0.25
neutral,0.25
neutral,0.5
negative,-0.13541666666666666
positive,0.75
negative,0.225
negative,0.1
positive,0.35
positive,-0.2
neutral,0.0
positive,0.0
positive,0.4
negative,0.0
positive,-0.24
positive,0.21666666666666667
positive,0.25
neutral,0.0
positive,0.0
neutral,0.05
positive,-0.3
positive,-0.013888888888888895
negative,0.075
negative,0.325
positive,1.0
positive,0.35833333333333334
positive,0.39999999999999997
positive,0.1
objective,0.4
positive,0.8
positive,0.5
objective,-0.4
positive,-0.1875
positive,0.3
positive,0.024999999999999994
positive,0.25555555555555554
objective,0.0
neutral,-0.15
positive,0.5
negative,-0.032916666666666664
positive,0.0
neutral,-0.4
positive,0.5
positive,0.5
positive,0.016666666666666663
objective,0.0
positive,0.2
positive,0.65
positive,0.6
objective,0.0
neutral,0.25
neutral,0.0
negative,0.7
positive,0.5
negative,0.0
positive,0.06818181818181818
objective,0.15
objective,0.2
negative,0.0
positive,0.10000000000000002
neutral,-0.0625
neutral,0.13636363636363635
objective,0.0
positive,0.3121212121212121
objective,0.13333333333333333
positive,0.5
positive,0.0
negative,-0.4125
positive,0.0
positive,0.0
positive,0.0
positive,0.3499999999999999
neutral,0.0
negative,-0.1
objective,0.0
positive,0.25
negative,0.0
positive,0.4
positive,0.2909090909090909
positive,0.4
positive,0.175
objective,-0.125
positive,0.44999999999999996
neutral,0.0
positive,0.7
objective,0.0
positive,0.4
positive,0.8
positive,0.3
negative,0.0
objective,0.0
neutral,0.0
objective,0.0
positive,-0.2
positive,-0.15555555555555559
negative,0.0
positive,0.2333333333333333
positive,0.25
positive,-0.2
positive,0.0
positive,0.0
positive,0.4000000000000001
positive,0.13636363636363635
positive,0.8
positive,0.0
neutral,0.2857142857142857
positive,0.2556818181818182
positive,0.4
neutral,0.0
neutral,0.5
positive,-0.4
positive,-0.012500000000000011
positive,0.2
positive,1.850371707708594e-17
positive,0.325
positive,0.0
negative,-0.2
positive,0.26666666666666666
positive,0.5
positive,0.5
positive,0.7
neutral,0.0
positive,0.0
negative,-0.1
negative,-0.4
positive,0.6666666666666666
neutral,0.0
negative,0.45
neutral,0.7
positive,0.13333333333333333
positive,-0.15555555555555559
negative,-0.6
positive,0.23750000000000002
negative,0.0
negative,-0.5
negative,-0.05407407407407408
positive,0.13636363636363635
neutral,-0.4
negative,-0.19999999999999998
positive,0.25
positive,0.4
negative,0.0
positive,0.5
positive,0.04999999999999999
positive,0.44999999999999996
neutral,0.85
positive,0.225
positive,0.13636363636363635
neutral,0.13333333333333333
positive,0.225
positive,0.0
positive,0.8
positive,-0.4
positive,0.3333333333333333
negative,0.4
neutral,-0.2
positive,0.2
negative,-0.3
neutral,-0.30000000000000004
positive,0.7
neutral,-0.13333333333333333
objective,0.36818181818181817
positive,0.4454545454545455
positive,0.0
positive,0.4
neutral,0.0
positive,0.2814814814814815
positive,0.0
neutral,0.0
neutral,0.0
positive,0.5
positive,0.25
neutral,0.4333333333333333
neutral,-0.075
positive,0.1
neutral,0.0
positive,0.35
positive,0.5
positive,0.6
positive,0.2556818181818182
positive,0.8
neutral,0.225
positive,0.5
positive,0.3
negative,-0.175
neutral,0.0
positive,0.13636363636363635
positive,0.475
positive,0.5
negative,0.6
objective,0.0
positive,0.2
negative,0.4
positive,0.048148148148148134
negative,-0.15555555555555559
positive,0.0
positive,0.8
positive,-0.14583333333333334
positive,0.3371212121212121
negative,0.0
positive,0.5
positive,0.0
positive,0.0
negative,0.22727272727272727
positive,0.0
negative,-0.2
negative,0.05000000000000002
negative,0.0
positive,0.0
positive,0.725
neutral,-0.08214285714285714
negative,0.0
positive,0.0
objective,0.0
negative,0.3028571428571428
positive,0.5
negative,0.7
negative,0.1
positive,0.17333333333333334
neutral,0.13636363636363635
positive,0.0
negative,0.25
objective,0.0
neutral,0.0
objective,0.0
negative,0.13333333333333333
objective,0.0
positive,-0.25
neutral,1.0
positive,0.0
neutral,0.4
positive,0.0
objective,-0.022222222222222237
positive,0.4166666666666667
positive,0.375
positive,0.7000000000000001
positive,0.13636363636363635
positive,0.45
positive,0.5875
positive,-0.033333333333333326
negative,0.13636363636363635
negative,0.0
negative,0.08
positive,0.14375
objective,0.0
objective,-0.09375
neutral,0.5
positive,0.5
objective,0.0
negative,-0.08333333333333334
positive,0.5
neutral,-0.16666666666666666
objective,0.005681818181818177
objective,0.3333333333333333
objective,0.1
positive,0.35416666666666663
positive,0.0
neutral,-0.2
positive,0.0
neutral,0.0
positive,0.4
positive,0.275
negative,-0.4000000000000001
positive,0.9
positive,1.0
positive,0.7
negative,-0.2
negative,-0.022222222222222216
negative,-0.25
positive,0.1340909090909091
positive,0.25
objective,0.0
neutral,0.0
negative,0.0
negative,-0.08333333333333333
neutral,-0.1
positive,0.65
positive,0.5249999999999999
objective,0.06818181818181818
positive,-0.15
objective,-0.16606060606060608
negative,0.0
negative,0.1797619047619048
objective,0.08333333333333336
positive,0.0
positive,-1.0
positive,0.7
positive,0.2
negative,-0.5
negative,0.0
positive,0.15
negative,-0.4666666666666666
negative,-0.375
negative,-0.15
positive,0.35
negative,0.1
positive,-0.25
positive,0.39999999999999997
positive,0.39285714285714285
positive,0.0
negative,0.0
positive,-0.11666666666666665
positive,0.3125
positive,0.011111111111111108
objective,-0.16666666666666666
negative,-0.11805555555555554
neutral,0.0
positive,0.42000000000000004
negative,0.0
neutral,0.375
positive,0.375
neutral,0.0
neutral,0.024999999999999994
positive,0.03333333333333333
negative,0.8
positive,0.0
positive,0.8
negative,-0.15
negative,0.7
objective,0.0
positive,-0.022222222222222237
positive,-0.5
neutral,0.0
negative,0.0
positive,0.5
positive,0.7
positive,0.5
positive,0.7
positive,1.0
negative,-0.2
positive,0.3
positive,0.6
objective,0.0
objective,0.0
positive,0.8
objective,-0.3
negative,0.0
positive,0.32159090909090904
positive,0.08333333333333333
positive,-0.25
positive,0.3333333333333333
negative,0.0
negative,0.0
positive,0.375
positive,0.17777777777777778
positive,-0.10833333333333328
negative,0.41818181818181815
negative,0.0
neutral,0.0
neutral,0.19999999999999998
negative,0.0
negative,-0.14111111111111113
negative,0.0
positive,0.7
negative,-0.2916666666666667
positive,0.7
positive,-0.25
positive,0.7
positive,0.4642857142857143
neutral,-0.4
negative,-0.13888888888888887
negative,-0.06666666666666667
neutral,0.3816666666666667
negative,0.5
positive,0.35
positive,0.11666666666666668
objective,-0.05454545454545454
neutral,0.13636363636363635
positive,0.30000000000000004
positive,0.35
positive,0.3333333333333333
positive,0.0
neutral,0.0
negative,-0.2
neutral,0.25
positive,-0.08333333333333333
objective,0.0
negative,0.0
negative,-0.20000000000000004
negative,-0.11851851851851854
neutral,0.1
positive,0.4
positive,0.375
positive,0.0
neutral,0.1621212121212121
positive,0.0
neutral,0.0
positive,0.0
neutral,-0.08333333333333333
objective,0.0
negative,-0.1
positive,0.575
positive,0.0
negative,0.07777777777777777
objective,0.0
positive,0.9
positive,-0.4
positive,-0.15555555555555559
positive,0.09999999999999999
negative,0.13333333333333333
negative,0.0
neutral,0.0
neutral,-0.05
positive,0.125
positive,0.7
objective,0.0
positive,0.5833333333333334
positive,0.25
objective,0.0
positive,0.16666666666666666
positive,0.4
negative,-0.26944444444444443
neutral,0.4
neutral,-0.1875
negative,0.25
neutral,-0.025
negative,0.0
objective,0.1875
negative,0.0
objective,0.13636363636363635
positive,0.16666666666666666
neutral,0.1
positive,0.032467532467532464
positive,0.13636363636363635
positive,0.0
negative,-0.5
positive,0.8
positive,0.4222222222222222
neutral,0.14285714285714285
positive,0.8
positive,0.6666666666666666
positive,0.26666666666666666
positive,0.5
objective,-0.13181818181818183
objective,0.0
positive,0.06818181818181818
negative,0.0
positive,0.375
positive,0.7
positive,0.8
negative,0.012499999999999983
neutral,0.0
objective,-0.05
objective,-0.013333333333333326
positive,0.5
positive,0.0
neutral,0.0
positive,0.3
neutral,0.0
neutral,-0.8
neutral,0.165
objective,0.03
negative,-0.04999999999999999
positive,-0.4
negative,0.0
positive,0.3
positive,-0.25
positive,0.4
neutral,0.0
positive,0.3545454545454545
positive,0.28333333333333327
negative,0.07499999999999998
positive,0.0
positive,0.13636363636363635
negative,-0.4
positive,0.8
objective,0.0
negative,0.0
positive,0.5
positive,0.0
negative,-0.2
neutral,0.0
positive,0.175
positive,0.0
negative,0.25
positive,0.6
objective,0.1
neutral,0.16666666666666669
neutral,0.0
negative,0.0
positive,0.031249999999999997
positive,0.7
objective,0.7
positive,0.35
positive,0.10000000000000003
positive,0.0
neutral,0.0
positive,0.7
objective,0.0
negative,0.5
positive,0.2861111111111111
neutral,0.16666666666666666
objective,0.0
neutral,-0.2
neutral,0.1875
negative,0.6000000000000001
negative,-0.4
objective,0.0
positive,1.0
objective,0.25
objective,0.4454545454545455
negative,-0.20555555555555557
objective,0.0
objective,-0.4
negative,-0.16666666666666666
negative,0.3
positive,-0.12142857142857141
positive,0.0
positive,0.0
neutral,0.5
objective,-0.16666666666666666
positive,0.3333333333333333
positive,0.41999999999999993
negative,5.551115123125783e-17
positive,0.8
positive,0.1875
positive,1.0
positive,0.0
negative,0.024999999999999994
neutral,-0.016666666666666663
negative,0.0
positive,1.0
objective,0.0
objective,0.0
negative,0.24323232323232324
positive,0.13636363636363635
negative,0.0
objective,0.0
positive,0.065
negative,-0.1
positive,0.3
positive,0.8
neutral,0.0
positive,-0.16666666666666666
neutral,0.2
positive,0.019999999999999983
positive,0.6666666666666666
objective,0.13636363636363635
positive,-0.1
objective,0.32222222222222224
objective,0.0
positive,0.5
positive,0.0
positive,0.5
objective,0.0
positive,0.2525
positive,0.10000000000000002
neutral,0.16666666666666666
neutral,-0.2
negative,-0.6999999999999998
negative,0.0
positive,0.0
neutral,0.0
positive,0.5
objective,0.0
positive,0.15656565656565655
objective,-0.1
positive,0.0
objective,0.13636363636363635
positive,-0.4
positive,0.13636363636363635
positive,0.7
positive,0.1
objective,0.375
neutral,0.0
neutral,0.0
negative,0.5
negative,0.0
objective,0.0
positive,0.2
positive,0.1
negative,-0.023809523809523808
objective,0.0
neutral,0.0
positive,0.0
negative,0.0
negative,0.0
positive,0.125
positive,0.25
positive,0.5
positive,0.8
neutral,-0.4
neutral,0.0
positive,0.04166666666666667
positive,0.7
positive,0.5
positive,0.0
positive,0.41666666666666663
objective,0.06818181818181818
negative,0.0
positive,-0.16666666666666666
positive,0.5333333333333333
neutral,0.13636363636363635
negative,-0.1
positive,0.375
positive,0.03333333333333333
neutral,0.16
positive,0.0
objective,0.0
neutral,0.06212121212121211
positive,0.0
objective,0.0
positive,0.20833333333333334
positive,1.0
positive,0.43333333333333335
neutral,0.0
positive,0.0
objective,0.11818181818181818
positive,0.4
positive,0.0
positive,0.0
neutral,0.008333333333333333
objective,0.0
positive,0.75
positive,-0.14285714285714285
negative,-0.4
positive,0.8
objective,-0.08333333333333333
positive,1.0
neutral,0.16666666666666666
positive,-0.4
positive,0.0
neutral,-0.4
neutral,0.2
positive,0.1
positive,0.2
positive,0.2
negative,0.0
neutral,0.2857142857142857
positive,0.325
negative,-0.016666666666666663
negative,0.15
neutral,0.0
neutral,0.8
positive,0.5
neutral,0.0
positive,0.5
objective,0.0
neutral,-0.25
neutral,0.25
negative,0.0
positive,0.0
positive,0.36250000000000004
neutral,-0.4
neutral,0.5
neutral,0.4787878787878788
positive,0.35000000000000003
positive,0.7
neutral,0.0
negative,0.0
positive,0.0
positive,0.16666666666666666
neutral,-0.3
positive,0.7
neutral,0.0
neutral,0.1
positive,0.21666666666666665
negative,-0.2
positive,0.1875
negative,0.1
positive,0.3
negative,0.0
neutral,-0.4
negative,-0.06666666666666668
negative,0.0
positive,0.002499999999999991
neutral,0.13636363636363635
positive,0.0
objective,0.0
objective,0.21666666666666665
neutral,0.0
positive,0.5
positive,0.44999999999999996
positive,0.0
positive,-0.07500000000000001
positive,0.2357142857142857
positive,0.24000000000000005
neutral,0.5
negative,0.0
positive,0.0
neutral,0.0
objective,0.13636363636363635
negative,-0.1
positive,0.0
objective,0.2875
positive,-0.3333333333333333
positive,0.0
negative,0.04999999999999999
objective,0.0
neutral,0.0
neutral,0.24000000000000005
negative,-0.35
neutral,0.425
objective,0.0
objective,0.05
objective,0.03333333333333333
objective,0.09642857142857142
positive,0.4166666666666667
positive,-0.10000000000000002
neutral,0.1
negative,0.0
objective,0.0
positive,0.5375
positive,0.25
neutral,0.10416666666666667
neutral,0.0
objective,0.03333333333333333
negative,-0.1
objective,0.0
positive,0.2583333333333333
positive,0.0
positive,0.8
positive,1.0
negative,-0.06999999999999999
negative,-0.4
negative,0.0
objective,0.0
objective,0.1
objective,0.0
objective,0.8
positive,0.34
negative,-0.14999999999999997
objective,-0.13571428571428573
positive,0.65
negative,0.0
negative,-0.04375
objective,-0.08333333333333334
positive,0.3375
neutral,-0.15555555555555559
positive,0.0
negative,0.0
positive,0.2333333333333333
positive,0.20000000000000004
objective,0.0
positive,0.0
negative,0.0
neutral,0.0
negative,0.35
positive,0.4166666666666667
positive,0.5
neutral,0.0
positive,0.15833333333333335
negative,-0.4
objective,0.0
negative,0.45
positive,0.26666666666666666
positive,0.25
positive,0.0
objective,0.0
positive,-0.012500000000000011
positive,0.3333333333333333
neutral,0.0
neutral,-0.13333333333333333
neutral,0.4
positive,-0.01333333333333333
positive,0.0
objective,0.07142857142857142
negative,0.0
negative,-0.3625
negative,-0.4
neutral,0.0
neutral,0.30000000000000004
negative,0.5
positive,-0.05
neutral,0.06818181818181818
neutral,0.0
negative,0.0
positive,0.0
positive,0.0
positive,0.65
positive,0.0
positive,0.0
negative,-0.2333333333333333
positive,1.0
neutral,0.0
positive,-0.1277777777777778
positive,0.0
negative,0.1
negative,-0.2
neutral,0.2
positive,-0.5
neutral,-0.0755844155844156
neutral,0.0
neutral,0.06818181818181818
objective,0.0
objective,0.0
neutral,0.25
objective,0.13636363636363635
positive,0.75
positive,0.5
positive,-0.05555555555555555
neutral,0.0
objective,0.0
objective,0.0
objective,0.13636363636363635
negative,0.2
objective,0.15
objective,-0.05
neutral,0.0
positive,0.7
negative,-0.4
positive,0.0
positive,0.8
objective,0.0
positive,0.85
positive,1.0
objective,0.5
neutral,0.0
objective,-0.04242424242424244
negative,0.0
objective,0.0
neutral,0.0
objective,0.033333333333333375
positive,0.1
objective,0.0
positive,0.25
objective,0.03333333333333333
positive,0.4
positive,0.525
objective,0.0
positive,0.2857142857142857
objective,0.0
objective,-0.15555555555555559
positive,0.75
neutral,0.13333333333333333
neutral,0.2857142857142857
positive,0.175
positive,0.175
negative,0.0
neutral,-0.30833333333333335
neutral,0.0
positive,0.4666666666666667
positive,0.5
negative,0.0
neutral,-0.4
neutral,0.0
positive,0.06026936026936026
negative,0.0
positive,0.5
neutral,0.13636363636363635
neutral,0.37878787878787873
objective,0.8
neutral,0.0
positive,0.1
negative,-0.22685185185185186
objective,0.16666666666666669
neutral,0.16666666666666669
negative,0.7
objective,0.0
positive,0.325
objective,0.0
positive,0.8
positive,0.18333333333333335
positive,0.05
objective,0.0
neutral,-0.1
positive,0.033333333333333326
negative,-0.1
negative,-0.25
positive,0.6000000000000001
negative,-0.7999999999999999
negative,-0.16666666666666666
positive,0.8
neutral,0.26666666666666666
objective,0.0
positive,0.1
neutral,0.0
negative,0.0
negative,0.04999999999999999
positive,0.3
positive,-0.25
neutral,-0.125
positive,0.0
positive,-0.16666666666666666
positive,0.0
positive,0.19166666666666665
negative,0.7
negative,0.15333333333333335
objective,0.0
positive,-0.16666666666666666
positive,0.3166666666666667
neutral,0.4000000000000001
neutral,0.0
positive,0.1619047619047619
objective,0.13636363636363635
positive,0.39999999999999997
neutral,0.19791666666666666
neutral,0.1
objective,0.06818181818181818
negative,0.35
objective,0.3
positive,-0.26666666666666666
objective,0.0
positive,0.5
positive,0.7
objective,0.0
positive,0.3
neutral,0.2
negative,0.2333333333333333
neutral,0.0
neutral,0.4
neutral,0.0
negative,0.0
neutral,0.25
objective,0.2676767676767677
neutral,-0.2
positive,0.0
negative,-0.2318181818181818
positive,-0.3
neutral,-0.5
negative,0.0
objective,0.4
neutral,0.0
neutral,-0.04583333333333334
neutral,0.024999999999999984
positive,-0.11249999999999999
objective,0.0
positive,0.3
objective,0.0
positive,0.2
positive,0.0
neutral,0.0
negative,-0.2
positive,0.2
objective,0.09642857142857142
objective,-0.2
neutral,0.2333333333333333
neutral,0.0
negative,0.0
positive,0.0
positive,0.675
positive,0.0
negative,-0.15
neutral,0.0
positive,-0.022222222222222227
positive,1.0
neutral,0.0
objective,-0.19999999999999998
negative,0.1
neutral,0.22777777777777777
neutral,0.1
neutral,0.2
positive,0.2556818181818182
negative,0.0
positive,0.075
neutral,-0.06666666666666667
positive,0.13636363636363635
positive,0.25
neutral,-0.04375
negative,-0.6
positive,0.0
positive,0.31212121212121213
objective,0.1787878787878788
neutral,0.0
negative,-0.05
positive,0.5
objective,0.20000000000000004
neutral,-0.2
positive,0.14285714285714285
negative,-0.27499999999999997
neutral,-0.2
positive,0.25
positive,0.125
positive,0.0
neutral,-0.2
positive,0.3181818181818182
negative,-0.25
positive,0.275
positive,0.15
positive,1.0
neutral,0.10277777777777779
positive,0.0
objective,0.0
positive,0.0
positive,0.6000000000000001
negative,0.0
objective,-0.13181818181818183
neutral,-0.16666666666666666
negative,0.0
positive,0.0
neutral,0.2
positive,0.2
neutral,0.25
neutral,0.0
positive,0.0
objective,0.30000000000000004
positive,0.5
negative,0.2
positive,0.0
negative,0.0
positive,0.2556818181818182
objective,0.0
objective,0.13636363636363635
positive,0.28888888888888886
neutral,0.0
objective,0.0
positive,1.0
positive,0.39999999999999997
objective,0.0
positive,-0.1
positive,0.5
neutral,0.0
positive,-0.4
positive,0.8
neutral,0.0
positive,0.0
positive,0.275
objective,0.0
positive,0.5
positive,0.575
positive,0.33134920634920634
objective,0.5
positive,0.4
objective,0.0
neutral,0.2
objective,-0.1
negative,-0.125
neutral,-0.09375
negative,0.25
negative,-0.35000000000000003
neutral,0.0
objective,0.0
objective,-0.07777777777777779
positive,0.5
neutral,0.21666666666666665
objective,-0.15
positive,0.4444444444444444
positive,0.0
objective,-0.2
objective,-0.12000000000000001
objective,0.5666666666666667
positive,0.0
positive,0.1
neutral,0.06818181818181818
positive,0.5
negative,-0.4
positive,0.8
neutral,0.16666666666666666
positive,0.375
positive,0.16
positive,0.5
positive,0.0
neutral,0.25
objective,0.0
negative,0.6
negative,-0.6
negative,-0.06666666666666667
positive,0.4787878787878788
neutral,-0.4
positive,0.8
positive,0.3333333333333333
negative,0.0
objective,0.0
positive,0.0
negative,-0.6
neutral,0.0
objective,0.0
negative,-0.3214285714285714
positive,0.0
negative,-0.03333333333333336
negative,-0.4
negative,0.2
neutral,0.5
neutral,0.022222222222222237
positive,0.4
objective,0.0
neutral,1.0
objective,0.25
negative,0.525
neutral,-0.2
objective,-0.2833333333333333
positive,-0.05
positive,0.25925925925925924
negative,0.09999999999999999
neutral,0.125
negative,-0.041666666666666664
positive,0.0
objective,0.0
positive,0.0
positive,0.4
positive,0.049999999999999996
objective,0.0
positive,0.5
neutral,0.0
neutral,0.0
positive,0.2
positive,0.21250000000000002
neutral,-0.4
objective,0.0
positive,0.325
positive,0.2
positive,-0.16666666666666666
positive,0.8
objective,-0.2
neutral,0.0
neutral,0.0
neutral,0.0
neutral,0.15000000000000002
positive,0.8
negative,0.0
negative,-0.34375
negative,0.7
positive,0.5
positive,0.0
negative,0.25
positive,0.39999999999999997
positive,0.8
positive,0.6
positive,0.5681818181818181
objective,0.5
positive,-0.6
positive,0.21666666666666667
objective,0.0
objective,0.0
objective,0.0
objective,0.0
negative,0.0
positive,0.0
positive,0.4
positive,0.5
positive,0.0
neutral,0.3333333333333333
neutral,0.2857142857142857
negative,-0.2
objective,0.0
neutral,0.06818181818181818
neutral,0.0
negative,-0.033333333333333354
neutral,0.0
neutral,0.0
neutral,-0.4
objective,0.1
objective,0.0
negative,0.0
positive,0.3
negative,-0.16666666666666666
negative,0.0
positive,0.2722222222222222
negative,0.0
negative,0.0
positive,0.0
positive,0.8
neutral,0.4
neutral,0.1
objective,0.22227272727272726
positive,0.175
positive,0.0
objective,0.5
positive,0.0
neutral,0.0
positive,0.4
objective,0.0
negative,0.25
neutral,-0.2
objective,0.0
negative,-0.21111111111111114
negative,0.0
neutral,0.0
positive,0.0
positive,0.0
negative,0.0
negative,0.09999999999999999
objective,0.0
positive,0.0
neutral,0.08484848484848484
objective,-0.13333333333333333
positive,-0.4
positive,0.03749999999999999
neutral,0.0
positive,0.8
neutral,0.2
negative,0.0
positive,0.0
neutral,0.06818181818181818
neutral,-0.0875
positive,0.0
objective,0.8
negative,-0.2
neutral,0.04545454545454545
positive,-0.5
neutral,0.1875
positive,0.8
positive,0.39166666666666666
neutral,0.0
objective,0.0
objective,0.0
positive,0.15833333333333333
neutral,-0.13333333333333333
neutral,-0.004761904761904782
positive,0.0
