@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute polarity real
@attribute compound real
@data
negative,-0.2333333333333333,-0.7717
neutral,0.2857142857142857,0.5204
neutral,0.02,-0.1027
positive,-0.3,0.3182
negative,0.033333333333333326,-0.8341
positive,0.6000000000000001,0.128
neutral,0.2,-0.7424
neutral,0.05000000000000001,0.5242
positive,-0.15000000000000002,0.0
positive,0.5,0.807
positive,0.375,0.7034
negative,0.0,-0.761
negative,-0.03333333333333333,0.1406
objective,0.17857142857142858,0.508
positive,0.5,0.7034
positive,0.4,0.0772
objective,0.016233766233766232,0.0
positive,0.25,0.6597
positive,0.7000000000000001,0.8807
neutral,0.30000000000000004,0.2382
positive,0.3,0.5777
neutral,0.0,0.0
objective,-0.4,-0.1531
neutral,0.0,-0.2732
positive,0.5,0.4588
neutral,-0.1,0.0
neutral,0.0,0.6524
positive,0.475,0.8176
neutral,0.0,-0.1779
objective,0.0,0.347
neutral,0.5,0.0
positive,0.4,0.8625
objective,0.0,0.0
objective,-0.03571428571428571,0.0
negative,-0.5,-0.6588
positive,0.0,0.0
neutral,0.0,0.0
objective,-0.6,0.0
neutral,0.1,0.0
neutral,0.85,0.636
neutral,-0.15555555555555559,0.0
negative,-0.3888888888888889,-0.128
negative,-0.12916666666666665,0.4497
negative,0.0,0.1531
neutral,0.0,0.0
neutral,0.0,0.4019
neutral,0.1,0.0
positive,0.2,0.5673
neutral,0.0,0.0
neutral,0.0,0.0
objective,0.0,0.5951
objective,-0.4,-0.5267
positive,1.0,0.5719
positive,0.06666666666666667,0.4939
positive,0.35714285714285715,0.5754
negative,-1.0,-0.3578
negative,0.8,-0.25
positive,0.55,0.8718
objective,0.3333333333333333,0.5994
neutral,0.0,0.5983
neutral,0.0,-0.34
negative,0.0,0.0
objective,-0.2833333333333333,0.0
objective,0.0,0.0
neutral,0.0,0.4215
neutral,0.0,0.0
neutral,0.125,0.0
neutral,0.14285714285714285,0.0
positive,-0.6,0.0
positive,0.7,0.4927
neutral,0.0,0.3182
neutral,-0.05,-0.4019
neutral,0.0,0.2263
objective,0.0,0.0
negative,-0.4,-0.5307
positive,0.4,0.3802
neutral,0.0,-0.5538
positive,-0.6999999999999998,-0.3182
positive,0.8,0.6114
positive,0.25,0.0
objective,0.0,0.0
neutral,0.0,0.0
negative,-0.4277777777777777,-0.765
objective,0.0,0.5423
objective,0.0,0.0
objective,0.0,0.4724
neutral,0.4,0.34
neutral,0.35,0.8221
positive,1.0,0.6369
objective,0.0,0.0
objective,0.0,0.0
neutral,0.11666666666666668,0.0
neutral,0.525,0.5859
neutral,0.2,0.0
negative,1.0,0.4588
positive,0.0,0.2732
positive,0.0,0.4559
neutral,0.0,0.0
positive,0.39444444444444443,0.9246
positive,0.35000000000000003,0.6369
neutral,0.3333333333333333,0.6597
positive,0.6333333333333333,0.8934
positive,0.16666666666666669,0.5563
objective,0.0,0.0
positive,0.10000000000000002,0.0
positive,0.5,0.8126
positive,0.06666666666666667,0.4574
objective,0.4,0.0
negative,-0.175,-0.5348
negative,0.15,0.6705
positive,0.0,0.2023
objective,0.0,-0.6908
positive,0.0,0.4215
positive,0.4,0.7501
neutral,0.0,0.0
negative,-0.55,0.0317
positive,0.275,0.836
positive,0.0,0.0
negative,0.0,-0.4939
objective,0.25,0.824
positive,0.8,0.7712
neutral,-0.1875,-0.128
positive,0.39999999999999997,0.8412
positive,0.36818181818181817,0.8617
negative,0.13636363636363635,-0.2501
objective,0.2,0.1511
negative,-0.07777777777777779,0.5362
positive,0.13636363636363635,0.6597
positive,0.5,0.5859
negative,0.20000000000000004,-0.1531
positive,0.7,0.6209
negative,-1.0,-0.6808
positive,0.0,0.0
neutral,0.0,0.2263
positive,0.14999999999999997,0.0772
objective,0.0,0.0
negative,-0.4166666666666667,-0.4215
positive,0.2,0.4404
positive,0.30000000000000004,0.7712
objective,0.2,-0.3182
positive,0.0,-0.4404
neutral,-0.4,0.0
negative,0.1,0.0
negative,-0.02500000000000001,0.0387
neutral,0.0,0.0
positive,1.0,0.7723
objective,0.0,-0.6908
positive,-0.033333333333333354,0.7506
neutral,0.0,0.0
neutral,0.2,0.3612
positive,0.0,0.3802
neutral,0.0,0.0
negative,-0.0851851851851852,-0.3595
positive,0.2,0.6884
positive,0.2857142857142857,0.0
positive,0.11666666666666667,0.0
positive,0.4952380952380952,0.7964
positive,1.0,0.7717
positive,0.18666666666666668,0.6249
negative,0.2,0.2023
positive,0.5,0.7178
objective,0.0,0.0
neutral,0.0,0.0
negative,0.3,0.5719
positive,0.8,0.8217
positive,0.5,0.0
negative,0.0,0.1511
positive,-0.3041666666666667,0.34
positive,0.5,0.743
objective,0.06818181818181818,0.0
objective,0.0,-0.6908
objective,-0.15555555555555559,0.0
positive,0.0,0.0
positive,0.8,0.7712
negative,0.0,0.0
positive,0.07222222222222223,-0.25
positive,0.17857142857142858,0.4574
neutral,0.0,0.0
negative,0.0,0.0
neutral,0.0,0.0
negative,-0.15555555555555559,0.0
neutral,0.0,0.3818
positive,0.9099999999999999,0.4927
negative,-0.16666666666666666,-0.4767
positive,0.0,-0.6908
positive,-0.5,0.3365
negative,0.0,0.09
neutral,0.2166666666666666,0.4404
neutral,0.1,0.0
neutral,0.0,0.0
positive,-0.2,0.3182
positive,0.5,0.765
positive,0.7,0.6124
positive,0.5,0.7964
positive,0.525,0.8392
positive,0.0,0.0
neutral,0.05,0.0
positive,-0.025000000000000022,0.5158
positive,0.4,0.6597
negative,0.125,-0.5719
objective,0.0,0.0
positive,0.2,0.5859
positive,0.6,0.7654
positive,0.0,0.0
negative,-0.016666666666666666,0.4215
negative,0.13333333333333333,0.4404
objective,0.2,0.1027
objective,0.4,0.2263
objective,0.23333333333333336,0.0
positive,0.8,0.3127
neutral,0.125,0.0
negative,-0.25,0.4939
negative,0.0,-0.128
neutral,0.17083333333333334,0.5574
negative,0.0,-0.9136
neutral,0.0,0.3818
positive,-0.012500000000000011,0.34
positive,0.1,0.4199
neutral,0.0,0.3182
positive,0.425,0.8802
neutral,0.0,0.0
objective,0.04727272727272727,0.5837
objective,0.16,0.0
objective,0.0,0.4215
negative,0.4,0.1531
positive,0.4,0.836
objective,0.0,0.0
positive,0.445,0.3818
positive,0.3666666666666667,-0.4389
neutral,-0.07500000000000001,-0.186
neutral,0.0,0.0
positive,0.25,0.128
neutral,0.0,0.0
negative,0.5,0.1779
positive,0.575,0.8559
positive,0.445,0.3818
positive,0.0,0.26
neutral,0.25,0.0
positive,0.06666666666666667,0.8588
neutral,0.0,0.0
negative,0.0,0.0
negative,0.14999999999999997,-0.0127
neutral,0.26666666666666666,0.6369
neutral,0.13636363636363635,0.0
neutral,0.25,0.6335
objective,0.2,0.0
neutral,0.0,-0.6908
negative,0.1,0.0
neutral,0.06818181818181818,0.0
negative,0.0,-0.1877
positive,0.16666666666666666,0.8941
positive,0.0,-0.7269
positive,0.06666666666666665,0.9285
positive,0.0,0.3365
objective,0.0,-0.6908
neutral,0.0,0.0
positive,0.65,0.8126
positive,-0.17500000000000002,-0.4939
positive,0.125,0.6514
positive,0.7,0.4404
negative,-0.25,-0.8932
positive,0.0,0.0
positive,0.7,0.4926
positive,0.14999999999999997,0.3544
neutral,0.0,0.0
objective,0.7,0.7003
negative,0.0,0.8118
neutral,0.0,0.0
positive,0.3181818181818182,0.6696
positive,-0.5,0.4404
objective,0.25,0.0
objective,0.3,0.4703
objective,0.4,0.4939
objective,0.0,-0.6908
neutral,-0.0625,0.0
positive,0.18571428571428572,0.5538
negative,0.25,0.1779
positive,0.0,-0.3818
positive,0.6,0.836
positive,0.09999999999999999,0.8684
negative,0.2857142857142857,-0.1531
objective,0.0,-0.6908
positive,0.4083333333333333,0.2023
negative,0.18,0.8436
positive,0.3333333333333333,0.8513
neutral,0.0,0.0
negative,-0.3333333333333333,-0.504
neutral,0.5,0.8067
positive,0.6,0.4951
positive,0.14814814814814814,0.2225
objective,0.16666666666666669,0.0
positive,0.0,0.0
negative,0.0,-0.636
neutral,0.2,0.0
negative,0.15000000000000002,-0.1779
positive,0.22999999999999998,0.765
neutral,0.06818181818181818,0.0
neutral,-0.3125,0.0
positive,1.0,0.6932
positive,1.0,-0.2462
neutral,-0.07222222222222223,-0.4376
neutral,0.30416666666666664,0.9357
positive,0.3666666666666667,0.9359
positive,0.22857142857142856,0.4215
negative,0.11249999999999999,0.4215
positive,0.26666666666666666,0.6249
positive,0.8000000000000002,0.6784
negative,-0.35,-0.802
objective,0.17777777777777778,0.5994
positive,0.44999999999999996,0.5983
objective,0.0,0.0
negative,0.15,0.555
positive,0.5875,0.8862
positive,-0.6999999999999998,-0.6009
negative,0.5,-0.7236
neutral,0.8,0.5994
negative,0.3,0.0387
negative,-0.1,-0.8885
positive,0.25,0.9531
positive,0.0,0.0
neutral,0.0,0.4019
neutral,0.0,-0.34
positive,0.13636363636363635,-0.1531
neutral,0.25,0.6369
objective,0.0,0.0
negative,0.05,0.128
neutral,0.0,0.25
positive,0.3,0.4939
neutral,0.0,0.0
positive,0.25,0.0
negative,0.05555555555555555,0.128
neutral,0.0,0.4199
positive,-0.2,-0.4939
neutral,0.0,-0.296
negative,0.2,0.4549
positive,0.5,0.5267
neutral,0.1,-0.3802
positive,-0.025,-0.4184
objective,0.0,0.0
negative,0.4833333333333334,0.8429
negative,-0.04444444444444443,-0.5413
neutral,0.16666666666666666,-0.368
positive,0.6,0.7494
positive,0.24318181818181817,0.4215
positive,0.06818181818181818,0.0
positive,0.45,0.9015
positive,0.41818181818181815,0.8715
negative,0.10000000000000002,-0.6486
positive,0.25,0.6908
neutral,0.2714285714285714,0.9148
objective,-0.13181818181818183,0.0
positive,0.0,0.8074
positive,0.375,0.34
objective,0.125,0.4199
neutral,0.55,0.743
neutral,0.2333333333333333,0.7964
objective,0.0,0.0
negative,0.21212121212121213,0.5696
positive,0.8,0.8519
positive,0.0,0.4404
positive,0.4,0.6114
positive,0.0,0.5951
objective,0.08461538461538462,0.0
objective,0.5,0.5574
neutral,0.0,-0.25
neutral,0.2333333333333333,0.296
positive,0.14285714285714288,0.0
positive,0.0,0.6908
positive,0.0,0.4767
positive,0.0,0.0
negative,0.2,-0.2732
positive,0.13636363636363635,0.5951
negative,0.09999999999999998,-0.0772
neutral,0.0,0.0
objective,0.13636363636363635,0.0
neutral,0.0,0.0
neutral,0.0,0.0
neutral,0.0,0.0
positive,0.5,0.7891
neutral,0.0,0.3802
objective,0.3,0.0
neutral,0.25,0.765
positive,0.5,0.4019
positive,-0.07500000000000001,-0.2924
neutral,0.0,0.0
neutral,0.0,0.0
objective,0.23333333333333336,0.0
positive,0.0,0.6027
negative,0.0,-0.4019
positive,0.16818181818181818,0.7184
positive,0.24285714285714285,0.0
positive,0.7,0.4926
positive,0.17857142857142858,0.4574
positive,0.0,0.4199
neutral,0.0,0.0
objective,0.5,0.0
positive,0.13636363636363635,0.3182
objective,0.25,0.7096
positive,0.08,0.0
positive,-0.05,-0.5106
positive,0.275,-0.5859
neutral,-0.3,0.0
objective,0.2,0.0
negative,0.5,-0.4019
negative,0.0,-0.4215
neutral,0.0,0.0
positive,0.011111111111111112,0.5267
positive,0.1,0.0
positive,0.0,0.0
positive,0.13333333333333333,0.7263
positive,0.4111111111111111,0.6776
positive,0.6,0.836
positive,0.0,0.0
negative,0.0,0.0
neutral,0.5,0.624
positive,-0.30000000000000004,-0.4019
positive,0.0,-0.6908
neutral,0.0,0.3612
neutral,0.0,-0.296
objective,0.0,-0.2023
negative,-0.2,-0.8301
negative,-0.2,-0.9184
positive,0.2416666666666667,0.7901
positive,-0.012727272727272731,0.4215
positive,0.2625,-0.0516
negative,-0.24444444444444446,-0.8442
neutral,0.8,0.7639
objective,0.0,0.0
neutral,0.0,0.2732
positive,0.1,-0.4724
positive,0.8,0.9112
negative,0.05,-0.5859
positive,0.22000000000000003,0.7964
positive,0.0,-0.3074
negative,0.7,0.3818
positive,0.5,0.8858
positive,0.25,0.5411
positive,0.25,0.8126
positive,0.5,0.3182
positive,0.325,0.7096
positive,0.0,-0.2263
positive,0.8,0.4215
negative,0.10000000000000002,-0.3365
positive,0.0,0.0
negative,0.1,0.0
neutral,0.7,0.3182
negative,0.2,0.2244
positive,0.2,0.7378
positive,0.1,0.4199
negative,0.125,-0.5719
positive,0.3,0.7563
negative,-0.13571428571428573,0.1739
positive,0.0,0.4588
negative,0.0,0.0
positive,0.0,0.6124
objective,0.4,0.6833
positive,-0.35,0.1779
positive,0.4340909090909091,0.8553
positive,0.0,0.0
positive,0.125,0.6114
positive,0.5666666666666668,0.8172
positive,0.35,0.4215
neutral,0.45,0.9062
objective,0.0,0.0
negative,-0.042923280423280426,0.5719
neutral,1.0,0.6893
positive,0.24,0.9134
negative,-0.5,0.1551
negative,0.7,0.4404
positive,0.13055555555555554,-0.1531
neutral,0.0,0.8519
positive,0.6,0.4939
positive,0.325,0.9062
negative,0.2,0.4588
positive,0.65,0.9216
negative,0.0,0.0
objective,0.0,0.0
positive,0.8,0.9272
positive,0.5,0.7677
negative,-0.5,-0.7469
positive,-0.04999999999999999,-0.5354
negative,0.19047619047619047,0.0
negative,0.024999999999999984,-0.765
positive,0.0,-0.6369
positive,0.0,0.4588
neutral,0.0,0.0
neutral,0.0,-0.5994
negative,0.0,-0.5574
negative,0.0,0.0
objective,0.13636363636363635,0.0
positive,0.65,0.8209
negative,0.0,-0.3612
positive,0.1,0.5719
negative,-1.0,-0.4574
neutral,0.0,0.0
negative,0.0,-0.5267
objective,0.0,0.0
objective,-0.0625,0.8779
positive,1.0,0.7371
neutral,0.45,0.5859
positive,0.45,0.7964
objective,0.0,0.0
positive,0.0,0.0
negative,-0.19999999999999998,-0.7351
positive,0.0,0.0
positive,0.1346153846153846,0.4574
negative,0.0,-0.9136
objective,0.0,-0.3612
positive,0.0,0.0
neutral,0.0,0.3612
objective,0.6,0.0
neutral,0.0,-0.34
positive,0.0,0.25
positive,0.0,0.0
neutral,0.15,0.0
neutral,0.0,0.0
positive,0.6166666666666667,0.8802
negative,0.037500000000000006,-0.6908
negative,0.0,-0.6908
positive,0.7,0.4404
negative,0.10555555555555557,0.5542
neutral,-0.5944444444444444,-0.6428
neutral,0.35,0.0
neutral,0.23333333333333336,0.25
negative,0.0,0.5432
negative,0.6,0.6908
objective,0.0,-0.4019
neutral,0.0,0.0
positive,0.0,0.4939
objective,0.17222222222222222,0.0
positive,0.2738095238095238,0.7871
objective,0.013986013986013976,0.0
neutral,-0.15,0.6124
objective,0.0,-0.4939
negative,-0.2,-0.5514
objective,0.0740909090909091,0.0
positive,0.5333333333333333,0.6369
positive,0.17857142857142858,0.4574
positive,0.4787878787878788,0.765
objective,0.0,0.0
objective,0.0,0.0
positive,0.15000000000000002,0.504
positive,0.6499999999999999,0.7177
neutral,-0.4,0.0
neutral,0.0,0.5023
neutral,0.0,-0.4404
neutral,0.4,0.25
positive,0.2,0.6249
negative,0.2066666666666667,0.5106
positive,0.0,0.4574
positive,0.13636363636363635,0.3182
neutral,-0.07500000000000001,0.6486
neutral,0.2,0.3612
positive,0.0,0.0
positive,-0.2318181818181818,-0.6487
negative,-0.21666666666666667,0.25
positive,0.12000000000000002,0.1491
negative,0.0,0.0
positive,0.7,0.6289
negative,0.0,0.0
positive,1.0,0.6643
neutral,0.0,0.4019
positive,0.0,0.7845
negative,-0.4,0.4588
neutral,-0.07142857142857142,-0.6641
neutral,0.4,0.5106
objective,0.0,-0.7177
positive,0.675,0.7506
negative,-0.5,-0.5106
negative,-0.2,0.7579
positive,0.3333333333333333,0.8209
negative,-0.10714285714285715,-0.5399
positive,0.26666666666666666,0.0
neutral,0.65,0.6908
negative,0.21111111111111114,0.7506
neutral,0.0,-0.8271
negative,0.35,0.4767
objective,0.0,0.0
positive,0.0,0.0
positive,0.3333333333333333,0.8038
objective,0.13636363636363635,0.0
objective,0.0,0.2732
negative,0.6,-0.5859
negative,-0.07142857142857142,0.0387
positive,0.4000000000000001,0.7783
negative,-0.59375,-0.9097
positive,0.5090909090909091,0.8356
neutral,0.05,0.4404
neutral,0.7,0.68
neutral,0.275,0.2115
negative,0.24545454545454545,-0.5106
objective,0.0,0.0
positive,0.0,0.5696
negative,0.3333333333333333,0.7717
negative,-0.9,-0.6369
positive,0.7,0.4404
objective,0.0,0.0
negative,0.0,0.2023
positive,0.575,0.5719
positive,0.07499999999999998,0.5927
positive,0.5,0.5267
positive,0.5750000000000001,0.7828
objective,-0.4,0.0
positive,0.8,0.8168
positive,0.8,0.6249
negative,-0.4,0.0
positive,0.0,0.0
positive,0.4,-0.2244
objective,-0.16666666666666666,0.0
objective,0.1875,0.0
positive,-0.19999999999999998,0.2732
positive,0.0,0.0
neutral,0.0,0.5859
neutral,-0.21666666666666665,-0.6908
objective,0.0,-0.4215
positive,0.2,0.5411
negative,0.0,-0.4215
positive,-0.13181818181818183,0.0
positive,0.37500000000000006,0.958
positive,0.0,0.0
neutral,0.0,0.2263
objective,0.0,0.0
positive,0.4142857142857143,0.9118
objective,0.0,0.0
positive,0.5,0.5859
objective,0.0,0.0
positive,0.2,0.7213
objective,0.10000000000000002,0.0516
neutral,0.0,-0.34
neutral,0.3055555555555556,0.4939
objective,0.0,0.0
positive,0.13333333333333333,0.2023
positive,0.35,0.6597
objective,0.16666666666666666,0.5994
positive,0.21212121212121213,0.8192
neutral,0.0,0.0
positive,0.39999999999999997,0.7269
positive,0.26666666666666666,0.8072
positive,-0.08787878787878789,0.0
neutral,-0.07777777777777779,0.5255
neutral,-0.08333333333333334,0.4515
positive,-0.03571428571428571,0.0
positive,0.0,0.0
positive,-0.07142857142857144,-0.3612
positive,0.0,0.0
objective,0.0,0.0772
neutral,0.0,-0.34
positive,0.11527777777777777,0.4559
positive,0.425,0.7906
negative,0.35,0.8201
positive,0.5666666666666668,0.9153
positive,0.3444444444444445,0.8479
positive,0.7,0.8353
negative,-0.2,-0.802
neutral,0.2,0.4574
positive,0.6,0.6884
positive,0.0,0.0
positive,0.7,0.7345
neutral,0.0,0.3595
negative,-0.15555555555555559,-0.296
positive,0.4666666666666666,0.9526
negative,-0.3125,0.0
objective,0.25,0.2484
negative,0.5,0.2023
positive,0.4,0.8271
positive,0.19999999999999998,0.802
positive,0.3333333333333333,0.8498
positive,0.5,0.5859
positive,0.3,0.4926
negative,-0.45,-0.802
positive,0.2708333333333333,0.6249
neutral,-0.4,0.0
positive,-0.4,0.3612
negative,0.0,0.0772
positive,0.75,0.7909
neutral,0.45,0.5106
objective,0.0,0.0
positive,0.5666666666666667,0.9289
positive,0.175,0.4374
positive,0.0,0.5093
neutral,0.0,0.0
objective,0.3181818181818182,0.2732
positive,0.2,0.8953
positive,0.020833333333333332,0.2648
positive,0.3,0.6678
objective,0.0,0.0
positive,0.8,0.8436
neutral,-0.2,0.3182
positive,0.3,0.5848
positive,-0.051851851851851864,0.3164
positive,0.375,0.5528
negative,-0.08333333333333333,0.2714
positive,-0.3499999999999999,0.5549
objective,0.6,0.4754
positive,0.5,0.6808
negative,0.13636363636363635,-0.743
negative,0.1,-0.7177
positive,0.1,0.6705
positive,0.0,0.4019
objective,-0.4,0.0
negative,0.5,0.7263
positive,1.0,0.6369
negative,0.1,0.7303
negative,0.0,-0.7096
positive,0.32499999999999996,0.7243
neutral,0.2,0.7959
positive,-0.4,-0.0772
positive,0.2,0.0
positive,0.43333333333333335,0.7269
positive,0.4,0.9349
negative,0.0,-0.1027
neutral,0.0,0.0
positive,0.3,0.7574
positive,0.4375,0.8585
positive,0.4666666666666666,0.8395
positive,0.75,0.765
positive,0.2857142857142857,-0.5499
negative,0.0,0.0
positive,0.4375,0.4574
positive,0.0,0.0
positive,0.275,0.6988
positive,0.0,0.0
positive,0.06026936026936026,0.5673
positive,-0.15,0.5562
positive,0.0,0.2695
positive,0.5,0.6239
positive,0.2,0.6989
objective,-0.05,0.0
positive,0.0,0.0
neutral,0.0,0.0
neutral,0.0,0.0
positive,0.36818181818181817,0.5598
positive,0.8,-0.3867
neutral,-0.05,0.2023
neutral,-0.14583333333333334,-0.1045
positive,0.25,0.0
positive,0.8000000000000002,0.4939
negative,-0.39999999999999997,-0.34
positive,0.16666666666666666,0.5095
positive,0.19999999999999998,0.2131
positive,0.0,0.0
neutral,0.0,0.3612
objective,0.0,0.0772
neutral,-0.2,0.0
positive,0.049999999999999996,0.4019
objective,0.0,-0.4767
positive,0.0,0.0
objective,0.13333333333333333,0.5106
positive,0.0,0.4404
neutral,-0.2,0.4927
positive,0.0,0.4153
negative,0.2,0.0516
positive,0.725,0.8398
neutral,0.14069264069264067,0.3544
positive,0.0,0.0
objective,-0.06666666666666671,0.6369
positive,0.75,0.908
neutral,0.4681818181818182,0.4215
positive,0.5,-0.471
objective,-0.051851851851851864,0.34
positive,0.35,0.4404
negative,-0.40952380952380957,-0.5187
positive,0.0,0.4215
objective,0.0,0.0
positive,0.26666666666666666,0.7835
objective,0.0,0.4019
positive,0.5,0.6696
positive,-0.16666666666666666,0.0
positive,0.0,0.0
positive,0.6,0.8225
negative,0.0,-0.0516
negative,0.5,0.5551
neutral,-0.051851851851851864,0.34
positive,0.2333333333333333,0.6689
positive,0.1,-0.0516
neutral,0.0,0.0
positive,0.16666666666666666,0.5667
objective,0.0,0.0
positive,0.35000000000000003,0.5316
positive,0.35,0.9146
positive,0.3333333333333333,0.8114
objective,-0.15000000000000002,-0.2023
neutral,0.4,0.0943
positive,0.1875,0.34
neutral,0.0,0.5983
positive,0.0,0.3786
positive,0.30000000000000004,-0.1531
positive,-0.07777777777777779,0.6996
negative,-0.30000000000000004,-0.7809
negative,0.0,0.0
neutral,0.32222222222222224,0.743
positive,0.0,0.3612
positive,0.3181818181818182,0.555
neutral,0.3333333333333333,0.5994
positive,-0.2,0.0
objective,0.13636363636363635,0.0
positive,0.35,0.886
objective,0.0,0.6298
positive,0.8,0.8309
neutral,-0.2,-0.5399
neutral,0.125,0.3612
positive,0.3333333333333333,0.7998
neutral,-0.10625000000000001,0.0
positive,0.125,0.6258
neutral,-0.3,0.4926
negative,0.0,0.0
positive,0.575,0.9429
positive,0.0,0.4389
positive,0.32,0.5388
neutral,0.1,-0.3786
neutral,0.0,-0.0772
positive,0.5,0.7351
neutral,0.0,0.0
negative,0.0,-0.3703
positive,0.0,0.0
positive,0.29166666666666663,0.5719
positive,0.6000000000000001,0.7696
objective,-0.06666666666666667,-0.25
positive,0.33611111111111114,0.8516
positive,0.04999999999999998,0.431
objective,0.0,-0.4215
objective,0.0,-0.0258
negative,0.0,-0.765
objective,-0.2,0.34
positive,0.7,0.5423
positive,1.0,0.6369
positive,0.9,0.8571
positive,0.2,0.0
neutral,0.0,0.4019
positive,0.16666666666666666,0.7644
objective,0.13636363636363635,0.0
positive,-0.16666666666666666,-0.6808
negative,-0.6999999999999998,-0.9022
negative,-0.14999999999999997,0.4825
negative,-0.3499999999999999,0.2945
neutral,0.1,-0.6625
positive,-0.125,-0.0067
positive,0.1611111111111111,0.2382
neutral,-0.4,0.0
neutral,0.2866666666666667,0.1189
neutral,0.0,0.3612
neutral,0.8,0.4215
objective,-0.4,0.0
positive,0.7,0.5399
positive,0.5,0.4588
objective,0.0,0.0
objective,0.2,0.5106
positive,0.0,0.3382
negative,-0.06666666666666665,-0.296
objective,0.0,0.0
positive,0.0,0.7639
neutral,-0.4,0.0
negative,0.325,0.5255
positive,0.0,0.6096
objective,0.0,0.34
neutral,0.25,0.8316
positive,0.2,0.555
positive,0.0,0.6239
negative,-0.2833333333333333,0.0941
positive,0.2,0.8936
positive,-0.14629629629629634,-0.2003
neutral,0.0,0.0
positive,0.0,0.0772
positive,-0.030555555555555558,0.2732
positive,0.0,-0.4707
positive,-0.16666666666666666,0.0
positive,0.8,0.8221
neutral,0.5,0.4019
positive,0.375,0.6908
positive,0.1,0.8625
neutral,-0.05681818181818182,0.5719
neutral,0.0,0.0
positive,0.0,0.0
negative,0.0,-0.3527
neutral,0.2,0.0
neutral,0.2,0.0
positive,0.55,0.6679
positive,0.5,0.9603
neutral,0.0,0.0
negative,-0.25,-0.5255
positive,0.33,0.7482
neutral,0.10625000000000001,0.4694
positive,0.0,0.0
objective,0.2,0.3182
positive,0.37222222222222223,0.0
positive,0.2708333333333333,0.7906
positive,1.0,0.6114
positive,0.1,0.8398
neutral,0.0,0.34
positive,0.2672727272727273,0.8398
positive,0.04999999999999999,0.8877
positive,0.11249999999999999,0.5994
neutral,0.0,-0.5574
positive,0.15000000000000002,0.6892
negative,0.2619047619047619,0.0
positive,-0.2318181818181818,0.0
positive,0.0,-0.34
neutral,0.5,0.3182
objective,0.325,0.3976
positive,0.14285714285714285,0.0
positive,0.0,0.3612
negative,0.0,-0.0516
positive,0.375,0.4118
neutral,0.0,-0.1027
objective,0.0,0.0
positive,0.0,0.0
positive,0.0,0.0
negative,0.0,0.0516
positive,0.13666666666666666,0.3182
positive,0.0,0.0
negative,0.1,-0.34
negative,0.0,0.0
positive,0.5,0.6696
neutral,-0.4,0.0
objective,0.0,-0.6688
neutral,-0.5,0.6369
positive,0.0,0.0
objective,-0.5,0.1027
neutral,0.12916666666666665,0.4588
objective,0.2,0.5106
positive,0.39999999999999997,0.7701
objective,0.0,0.0
positive,0.5,0.7506
positive,0.19999999999999998,0.9075
positive,0.5,0.7964
positive,0.0,0.3786
negative,0.25,-0.1779
negative,0.0,0.0
positive,0.125,0.5673
positive,0.25,0.6748
positive,0.175,0.6249
neutral,0.0,0.0
negative,0.85,0.7506
objective,0.1,0.4199
positive,0.25,0.6671
positive,0.0,0.938
positive,0.0,0.0
negative,-0.4,0.0
objective,-0.1,0.3182
positive,0.45,0.7983
positive,0.0,0.4003
negative,-0.12291666666666667,0.0
negative,-0.25,0.0
negative,0.0,-0.2023
negative,0.13888888888888892,-0.5838
positive,0.08,0.0
objective,-0.13181818181818183,0.0
negative,0.0,0.1779
negative,0.0,-0.6124
objective,0.0,0.0
positive,0.475,0.7707
negative,-0.2,-0.4927
negative,0.0,-0.6249
positive,0.125,0.5719
positive,0.39999999999999997,0.7405
negative,-0.31999999999999995,-0.8979
objective,-0.5,-0.6093
positive,0.3,0.2225
positive,0.3,0.6105
positive,0.3,0.5562
positive,-0.26666666666666666,0.5647
neutral,0.0,0.0
objective,0.06818181818181818,0.0
objective,0.0,0.0
positive,0.8,0.8975
positive,0.0,0.5673
positive,0.3,0.2714
objective,0.06666666666666667,0.4404
positive,0.0,0.0
positive,0.0,0.4588
negative,-0.4625,-0.3818
positive,0.15,0.7906
neutral,0.0,0.3612
positive,0.0,-0.6239
positive,0.3,0.6166
negative,-0.4,-0.743
neutral,0.9,0.4215
positive,0.15000000000000002,-0.3907
positive,0.2375,0.4215
objective,-0.5,-0.5574
objective,0.4,0.0
neutral,0.05,-0.4341
positive,0.0,0.0
neutral,0.08,0.0
negative,0.10000000000000002,0.0516
positive,-0.125,0.6103
positive,-0.09999999999999996,0.7297
positive,0.8,0.8268
objective,0.3,0.7424
positive,1.0,0.3612
positive,0.525,0.4215
objective,0.0,0.0
positive,0.175,0.4374
negative,0.1,0.0
positive,0.13636363636363635,0.0
positive,0.3,0.891
objective,0.47857142857142854,0.4574
positive,0.26666666666666666,0.4588
negative,-0.25,-0.34
positive,0.35,0.3802
objective,0.0,0.4019
neutral,0.04999999999999999,-0.128
objective,0.65,0.836
positive,0.3333333333333333,0.6239
neutral,0.0,0.0
neutral,0.125,0.0
positive,0.16666666666666666,0.0
objective,0.0,0.0
negative,-0.21666666666666667,-0.0191
neutral,0.05,0.0
neutral,0.3,0.5191
positive,0.02500000000000001,0.7612
neutral,0.13333333333333333,-0.1779
positive,0.35,0.7177
positive,0.5,0.4926
positive,0.0,0.296
neutral,0.0,0.34
positive,0.5,0.3802
positive,0.0,0.0
objective,-0.2625,0.0
